user_id,item_id,timestamp
34,13,0.0038607593
34,630,0.0038607593
34,295,0.0038628604
34,912,0.0060283723
34,866,0.0060283723
34,808,0.0060295034
34,702,0.0060295034
34,390,0.006032359
34,605,0.006032359
34,119,0.0060334904
34,556,0.0060346755
34,398,0.013605024
34,864,0.013609819
34,719,0.013609819
34,681,0.01361456
34,811,0.013615637
34,331,0.013617361
34,333,0.013617361
34,418,0.013619408
34,567,0.013619462
34,819,0.013619462
34,884,0.013619462
34,261,0.013621725
34,694,0.013621725
34,224,0.013621725
34,143,0.013623018
34,2,0.15404545
34,131,0.15404545
34,381,0.15405266
34,252,0.15405266
34,263,0.15405272
34,615,0.17288926
34,44,0.17289017
34,375,0.1729002
34,629,0.17291684
34,831,0.17291781
34,854,0.17292072
34,723,0.17293134
34,751,0.17293318
34,737,0.17293468
34,442,0.17293559
34,293,0.17294131
34,876,0.17294131
34,467,0.17294572
34,861,0.17294993
34,309,0.1729538
34,682,0.17295784
34,852,0.17296469
34,552,0.17296706
34,184,0.17296706
34,720,0.17296863
34,155,0.17296867
34,265,0.17296867
34,636,0.17297088
34,697,0.17297088
34,328,0.1729746
34,111,0.1729746
34,203,0.17297514
34,97,0.17730989
34,801,0.23740493
34,664,0.29230478
34,928,0.33341157
34,174,0.33342364
34,27,0.3334281
34,160,0.3334281
34,173,0.3334299
34,239,0.3334299
34,748,0.3334299
34,336,0.3334299
34,11,0.3334299
34,253,0.3334299
34,238,0.3684127
34,109,0.4274605
34,192,0.42746183
34,901,0.42746183
34,69,0.42746496
34,92,0.4274761
34,489,0.42748156
34,439,0.4274829
34,342,0.4274829
34,595,0.42748582
34,655,0.42748582
34,583,0.49013186
34,62,0.49013186
34,487,0.49013186
34,365,0.49013186
34,578,0.49013186
34,166,0.49013305
34,246,0.5151397
34,99,0.56216437
34,638,0.5621661
34,175,0.56216896
34,792,0.58253795
34,922,0.58253795
34,453,0.6005158
34,123,0.6005173
34,255,0.6335012
34,633,0.6335022
34,554,0.69371915
34,509,0.7622433
34,76,0.7622443
34,696,0.76225865
34,77,0.7622587
34,623,0.7622587
34,460,0.7622587
34,315,0.77847385
34,75,0.7784795
34,357,0.7784841
34,49,0.7784841
34,712,0.7784841
34,41,0.7784841
34,463,0.7784841
34,692,0.7784841
34,735,0.77848524
34,789,0.77848524
34,815,0.77848524
34,449,0.77848524
34,4,0.7784871
34,718,0.7784871
34,276,0.7784871
34,627,0.7784871
34,785,0.7784879
34,553,0.87568396
34,875,0.87569135
34,910,0.87570596
34,339,0.8757148
34,125,0.87573165
34,531,0.87573254
34,230,0.95418936
34,305,0.95419085
34,742,0.95419085
512,239,0.0034401664
512,52,0.0034503485
512,910,0.003461231
512,696,0.0034718981
512,501,0.0034814337
512,7,0.0034890838
512,881,0.0034925316
512,510,0.0035014749
512,681,0.0035014749
512,513,0.003551308
512,483,0.003551308
512,188,0.0035612208
512,872,0.0035711874
512,669,0.0035805616
512,362,0.0036074445
512,852,0.00361364
512,573,0.00361364
512,636,0.003623876
512,590,0.003626839
512,731,0.003632819
512,718,0.0036376677
512,143,0.0037249434
512,819,0.003753712
512,312,0.003753712
512,475,0.0038380246
512,916,0.0038487993
512,570,0.0038633451
512,381,0.01480738
512,2,0.038593855
512,131,0.038593855
512,263,0.038599458
512,784,0.038623754
512,705,0.042412322
512,68,0.106214814
512,44,0.10621697
512,538,0.15675567
512,291,0.15681563
512,615,0.17100982
512,325,0.19653119
512,80,0.28052068
512,762,0.31030333
512,97,0.3290031
512,905,0.3406681
512,638,0.53171384
512,727,0.5317156
512,109,0.5317156
512,830,0.531719
512,123,0.531719
512,175,0.531719
512,753,0.5317206
512,318,0.53172314
512,596,0.5317273
512,394,0.53172976
512,415,0.5317373
512,690,0.5317454
